Compnent_1,Compnent_2,Owner,Language_Used,Predicted_Clusters,Commits,Stargazers,Forks_Count,Is_Fork
17.848116,22.285267,Pythondeveloper6,Python,2,6,12,3,0
12.647017,-11.172401,Pythondeveloper6,HTML,2,13,1,0,0
17.106287,-14.284369,Pythondeveloper6,Jupyter Notebook,2,2,3,0,0
19.106852,22.16806,Pythondeveloper6,Python,2,2,6,7,0
-20.67414,24.448362,Pythondeveloper6,Python,2,5,0,0,0
19.633297,22.261301,Pythondeveloper6,Python,2,3,17,7,0
16.742746,-17.115507,Pythondeveloper6,Python,2,9,22,11,0
19.866135,22.132612,Pythondeveloper6,Python,2,2,7,5,0
16.110716,-13.616743,Pythondeveloper6,Jupyter Notebook,2,2,4,0,0
-22.799501,-8.988442,Pythondeveloper6,Python,2,2,5,1,0
14.652356,-9.454725,Pythondeveloper6,HTML,2,6,1,1,0
15.416331,22.363775,Pythondeveloper6,HTML,2,3,4,0,0
16.711948,22.44039,Pythondeveloper6,HTML,2,1,0,0,0
12.423699,-17.034807,Pythondeveloper6,Python,2,5,3,2,0
21.215578,22.043344,Pythondeveloper6,Python,2,2,7,6,0
13.507245,-2.8840027,Pythondeveloper6,Python,2,2,11,14,0
14.957494,22.554155,Pythondeveloper6,Python,2,3,38,36,0
17.317621,22.337345,Pythondeveloper6,Python,2,2,5,2,0
19.650213,21.975426,Pythondeveloper6,Python,2,2,19,6,0
15.021658,22.517778,Pythondeveloper6,Python,2,3,7,5,0
20.750702,22.030848,Pythondeveloper6,Python,2,2,10,2,0
19.622074,22.148096,Pythondeveloper6,Python,2,4,9,7,0
15.500638,22.259462,Pythondeveloper6,Python,2,2,10,4,0
19.697517,21.996649,Pythondeveloper6,Python,2,8,59,30,0
20.969803,22.197153,Pythondeveloper6,Python,2,2,7,4,0
16.423147,-10.138474,Pythondeveloper6,Python,2,2,22,10,0
14.093734,22.555962,Pythondeveloper6,Python,2,5,7,1,0
16.0122,22.480629,Pythondeveloper6,Python,2,1,1,0,0
17.984911,22.127243,Pythondeveloper6,Python,2,2,9,5,0
16.664824,-2.8044386,Pythondeveloper6,Python,2,3,19,4,0
20.07159,22.064627,Pythondeveloper6,Python,2,2,7,4,0
15.420497,-15.28908,Pythondeveloper6,JavaScript,2,1,10,5,0
16.086498,-11.433005,Pythondeveloper6,Jupyter Notebook,2,2,3,0,0
16.737717,-12.487374,Pythondeveloper6,Jupyter Notebook,2,2,3,0,0
18.489035,-9.917624,Pythondeveloper6,Jupyter Notebook,2,2,3,0,0
-22.821547,-10.95036,rafay51698,Dart,3,1,0,0,0
20.346935,22.066225,rafay51698,C++,1,1,0,0,0
11.545558,22.56963,rafay51698,Dart,1,1,0,0,0
15.902241,22.219952,rafay51698,Dart,1,2,0,0,0
13.309876,-10.690028,rafay51698,Dart,1,2,0,0,0
16.089529,22.32178,rafay51698,C++,1,1,0,0,0
5.6445894,-11.633507,rafay51698,C++,1,1,0,0,0
-22.7753,-12.014636,rafay51698,C++,3,1,0,0,0
-22.593388,-9.008797,rafay51698,C++,3,1,0,0,0
-20.67414,24.448362,rafay51698,C++,3,1,0,0,0
-22.495485,-3.0091243,rafay51698,Dart,3,3,0,0,0
18.858374,22.116812,rafay51698,C++,1,1,0,0,0
17.157076,22.53874,rafay51698,HTML,1,10,0,0,0
11.955174,22.482294,rafay51698,Dart,1,3,0,0,0
18.606005,22.285557,rafay51698,Dart,1,1,0,0,0
14.463542,22.316889,rafay51698,JavaScript,1,7,0,0,0
17.675714,22.33088,rafay51698,C++,1,1,0,0,0
-20.67414,24.448362,rafay51698,Dart,3,8,0,0,0
13.910176,22.36003,rafay51698,Dart,1,1,0,0,0
7.688046,22.729656,rafay51698,Dart,1,1,0,0,0
7.688046,22.729656,rafay51698,C++,1,2,0,0,0
16.353329,22.41511,rafay51698,Dart,1,7,0,0,0
-13.242109,23.781271,rafay51698,HTML,3,1,0,0,0
8.491162,-14.655511,rafay51698,Dart,1,1,0,0,0
9.141505,22.4972,rafay51698,HTML,1,1,0,0,0
8.394758,-4.633776,rafay51698,C++,1,1,0,0,0
21.535463,21.980993,rafay51698,C++,1,3,0,0,0
16.563437,22.605011,rafay51698,Dart,1,7,0,0,0
17.601078,-5.4828324,rafay51698,C++,1,1,0,0,0
15.768761,22.384212,rafay51698,HTML,1,1,0,0,0
15.64905,22.527678,rafay51698,C++,1,1,0,0,0
15.19085,22.712086,rafay51698,Dart,1,2,0,0,0
15.734332,22.498003,rafay51698,Python,1,1,0,0,0
16.38446,22.229542,rafay51698,C++,1,1,0,0,0
20.508892,21.832294,rafay51698,C++,1,1,0,0,0
16.617422,22.299345,rafay51698,C++,1,1,0,0,0
-9.691819,24.387856,rafay51698,Dart,3,1,0,0,0
-23.125946,-12.899822,rafay51698,Dart,3,2,0,0,0
16.91461,22.445799,rafay51698,Dart,1,6,0,0,0
14.251241,-11.971338,rafay51698,Dart,1,1,0,0,0
-13.324502,22.944113,rafay51698,Dart,3,1,0,0,0
-20.67414,24.448362,rafay51698,Dart,3,1,0,0,0
16.530457,22.242807,rafay51698,Dart,1,2,0,0,0
-23.045048,-11.48458,rahul-nath,Python,3,60,0,0,1
-22.760284,-12.187075,rahul-nath,Python,3,17257,0,0,1
4.0299773,-14.860998,rahul-nath,Python,1,40,0,0,1
-22.769457,-11.025765,rahul-nath,Jupyter Notebook,3,3,0,0,0
-22.990217,-13.538695,rahul-nath,Python,3,237,0,0,1
-22.98504,-14.233656,rahul-nath,Python,3,105,0,0,1
13.8373165,-11.952604,rahul-nath,Shell,1,43,0,0,1
10.5878315,-12.517983,rahul-nath,JavaScript,1,613,0,0,1
-22.600819,-10.280715,rahul-nath,Python,3,4,1,0,0
-5.8665113,-16.064878,rahul-nath,Python,3,118,0,0,1
-22.497278,-5.886496,rahul-nath,Python,3,19,0,0,1
15.281328,22.099045,rahul-nath,JavaScript,1,81,0,0,1
14.456085,22.215267,rahul-nath,Python,1,17,0,0,1
-22.892883,-11.011779,rahul-nath,Python,3,266,0,0,1
-22.554205,-3.2539968,rahul-nath,JavaScript,3,2,0,0,0
-22.845192,-13.613952,rahul-nath,JavaScript,3,1,0,0,0
-22.504074,-1.339548,rahul-nath,JavaScript,3,1,0,1,0
-21.960897,-10.244293,rahul-nath,JavaScript,3,932,0,0,1
-20.67414,24.448362,rahul-nath,Java,3,2,0,0,0
-22.560083,-9.574013,rahul-nath,HTML,3,1,6,2,0
-22.737186,-8.376516,rahul-nath,JavaScript,3,4,0,0,0
-23.019203,-17.678745,rahul-nath,HTML,3,31,0,0,1
-22.832512,-11.842719,rahul-nath,Python,3,7477,0,0,1
18.20704,-6.188373,rahul-nath,Python,1,3,0,0,0
-22.698294,-6.8466463,rahul-nath,Python,3,4,0,0,0
-22.742952,-9.9406595,rahul-nath,Python,3,4,1,0,0
10.824786,-13.396938,rahul-nath,HTML,1,1,0,0,0
-22.182795,-3.0420303,rahul-nath,HTML,3,2,1,0,0
-22.959852,-16.1744,rahul-nath,Python,3,4,2,0,0
4.2825737,-7.2395205,rahul-nath,Java,1,94,0,0,1
-22.511148,-2.0872374,rahul-nath,CSS,3,152,1,0,0
14.182308,22.006514,rahul-nath,JavaScript,1,149,0,0,0
-22.268915,-4.1474633,rahul-nath,HTML,3,40,0,0,1
11.134274,-15.664994,rahul-nath,CSS,1,3,0,0,0
-22.661459,-10.17817,rahul-nath,Objective-C,3,213,0,0,1
-22.942976,-14.97639,rahul-nath,Python,3,3,0,0,0
-22.619394,-9.146011,rahul-nath,JavaScript,3,67,0,0,0
-20.67414,24.448362,rahul-nath,D,3,4,0,0,1
-22.953468,-8.822105,rahul-nath,CSS,3,3,0,0,0
-23.033579,-12.76062,rahul-nath,Ruby,3,1,0,0,0
24.129549,21.746292,Ranga12891,Jupyter Notebook,2,6,0,0,0
24.613152,21.832571,Ranga12891,Jupyter Notebook,2,2,0,0,0
19.700983,21.936136,Ranga12891,Jupyter Notebook,2,4,0,0,0
22.645174,21.959345,Ranga12891,Jupyter Notebook,2,4,0,0,0
20.107553,21.879023,Ranga12891,Jupyter Notebook,2,4,0,0,0
23.65117,21.564598,Ranga12891,Jupyter Notebook,2,2,0,0,0
24.370865,21.837444,Ranga12891,Jupyter Notebook,2,5,0,0,0
-17.595514,24.110863,Ranga12891,Jupyter Notebook,2,2,0,0,0
-20.67414,24.448362,Ranga12891,Jupyter Notebook,2,3,0,0,0
11.047421,22.964527,Ranga12891,Jupyter Notebook,2,2,0,0,0
20.684599,-12.101005,Ranga12891,Jupyter Notebook,2,3,1,0,0
16.437836,-14.312743,Ranga12891,Jupyter Notebook,2,6,1,0,0
22.532078,22.006413,Ranga12891,Jupyter Notebook,2,5,1,0,0
15.990093,22.463282,Ranga12891,Jupyter Notebook,2,4,0,0,0
-20.67414,24.448362,Ranga12891,Jupyter Notebook,2,3,0,0,0
18.725483,-19.000662,RavindrapalRathore,Python,2,75,0,0,1
19.588112,-3.2472131,RavindrapalRathore,Jupyter Notebook,2,2,0,0,0
6.507164,-17.327105,RavindrapalRathore,JavaScript,2,21,0,0,0
15.578886,22.632069,RavindrapalRathore,Jupyter Notebook,2,4,0,0,0
22.06438,21.844479,RavindrapalRathore,Jupyter Notebook,2,6,1,0,0
-20.67414,24.448362,RavindrapalRathore,Jupyter Notebook,2,5,0,0,0
22.444206,21.660633,RavindrapalRathore,Jupyter Notebook,2,4,0,0,0
19.651527,22.254082,RavindrapalRathore,Jupyter Notebook,2,3,0,0,0
15.704944,-12.848664,RavindrapalRathore,Java,2,4,0,0,0
20.213737,22.23306,RavindrapalRathore,Jupyter Notebook,2,2,0,0,0
-20.67414,24.448362,RavindrapalRathore,Jupyter Notebook,2,2,0,0,0
7.718941,22.82879,RavindrapalRathore,Python,2,2,0,0,0
22.052576,21.965826,RavindrapalRathore,Jupyter Notebook,2,4,0,0,0
15.544781,22.075605,RavindrapalRathore,Jupyter Notebook,2,13,0,0,0
-20.67414,24.448362,RavindrapalRathore,Jupyter Notebook,2,3,0,0,0
-20.67414,24.448362,RavindrapalRathore,Jupyter Notebook,2,2,0,0,0
-20.67414,24.448362,RavindrapalRathore,Jupyter Notebook,2,4,0,0,0
-20.67414,24.448362,RavindrapalRathore,Jupyter Notebook,2,4,0,0,0
-20.67414,24.448362,RavindrapalRathore,Jupyter Notebook,2,8,0,0,0
-15.37707,23.641954,RavindrapalRathore,JavaScript,2,2,0,0,0
17.296175,22.409285,RavindrapalRathore,Jupyter Notebook,2,19,0,0,0
15.192212,22.150782,rduque1,JavaScript,1,1,0,0,0
7.3204355,-15.898364,rduque1,Groff,1,282,0,0,1
14.563691,-11.680954,rduque1,Python,1,105,0,0,1
16.540192,-8.765016,rduque1,HTML,1,25,0,0,1
-20.67414,24.448362,rduque1,Nextflow,3,126,0,0,1
-10.381054,23.613077,rduque1,JavaScript,3,3,0,0,0
-10.717012,-11.263378,rduque1,JavaScript,3,37,0,0,1
12.196687,-10.838119,rduque1,C#,1,5,1,0,0
-22.698833,-5.371701,rduque1,C++,3,17,0,0,1
12.398124,22.285812,rduque1,R,1,6,0,0,0
-22.829262,-13.198953,rduque1,JavaScript,3,2303,0,0,1
-10.830925,-17.486914,rduque1,Groovy,3,34,0,0,1
11.949011,-11.799904,rduque1,JavaScript,1,1,0,0,1
11.181714,22.45162,rduque1,JavaScript,1,3,1,0,0
-9.719199,-6.0533786,rduque1,Shell,3,219,0,0,1
4.35609,-5.474093,rduque1,HTML,1,7,0,0,1
-22.703775,-9.61167,rduque1,JavaScript,3,398,0,0,1
14.300421,22.361328,rduque1,Jupyter Notebook,1,1,0,0,0
-22.781187,-5.760545,rduque1,JavaScript,3,112,0,0,1
4.527574,-11.313812,rduque1,JavaScript,1,121,0,0,1
7.040699,-19.684124,rduque1,Nextflow,1,35,0,0,1
-22.781853,-9.834852,rduque1,SQLPL,3,23,0,0,1
20.08068,21.946276,rduque1,JavaScript,1,4,0,0,0
-17.676981,-16.006634,rduque1,Scala,3,2649,0,0,1
-22.50454,-2.905859,rduque1,TypeScript,3,50,0,0,1
19.878387,-12.590308,rehman671,Dart,1,1,0,0,0
-22.336866,-2.973571,rehman671,Python,3,1,0,0,0
15.246825,-10.2832365,rehman671,Dart,1,2,1,0,0
-22.717314,-5.3194337,rehman671,Dart,3,3,1,0,0
-22.824554,-12.182717,rehman671,Dart,3,1,1,0,0
16.252083,-2.3054898,rehman671,Dart,1,1,2,0,0
9.824014,-7.8733063,rehman671,Python,1,11,1,0,0
17.207159,-8.727978,Rizal-A,Jupyter Notebook,2,15,0,0,0
21.893242,-7.4294357,Rizal-A,Jupyter Notebook,2,18,0,0,0
9.445977,-10.929922,Rizal-A,Jupyter Notebook,2,9,1,0,0
9.281609,-13.528254,Rizal-A,Jupyter Notebook,2,8,1,0,0
15.773704,-6.7566986,Rizal-A,Jupyter Notebook,2,8,0,0,0
16.943413,-7.1277113,Rizal-A,Jupyter Notebook,2,6,1,0,0
19.984426,-15.771241,Rizal-A,Jupyter Notebook,2,7,0,4,0
16.268332,-9.5117,Rizal-A,Jupyter Notebook,2,9,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,1,0,0,0
-22.289265,1.0776826,rskelley9,Ruby,3,1,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,4,1,0,0
-22.685986,-6.3609505,rskelley9,Ruby,3,5,0,0,0
14.551331,-14.301784,rskelley9,Ruby,1,33,0,0,1
12.031016,-11.1823225,rskelley9,Ruby,1,6,0,0,1
-22.492533,0.47735196,rskelley9,Ruby,3,7,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,1,0,0,0
9.531587,-13.91611,rskelley9,JavaScript,1,138,1,0,0
17.279715,-15.316655,rskelley9,JavaScript,1,17,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,1,0,0,0
-22.601345,24.437235,rskelley9,Ruby,3,1,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,5,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,3,0,0,0
-22.889465,-13.654041,rskelley9,Ruby,3,65,1,0,0
-22.839748,-13.813367,rskelley9,JavaScript,3,1,1,0,0
-5.376717,23.42113,rskelley9,Ruby,3,1,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,1,0,0,0
-22.871387,-11.604804,rskelley9,Ruby,3,75,0,1,0
-20.67414,24.448362,rskelley9,Ruby,3,3,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,1,0,0,0
-10.654945,-5.167651,rskelley9,Ruby,3,8,2,1,0
-12.4011135,-10.006099,rskelley9,Ruby,3,18,1,0,0
4.2849073,-5.626927,rskelley9,HTML,1,13,0,0,0
15.94686,21.700403,rskelley9,Ruby,1,2,0,0,1
-23.048895,-12.261414,rskelley9,Ruby,3,16,1,0,1
-20.67414,24.448362,rskelley9,Ruby,3,1,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,1,0,0,0
13.233312,-17.041702,rskelley9,Ruby,1,44,1,0,0
-20.67414,24.448362,rskelley9,Ruby,3,2,1,0,0
18.835653,21.737293,rskelley9,JavaScript,1,2,0,0,0
12.58035,-16.683226,rskelley9,JavaScript,1,20,0,0,1
-20.67414,24.448362,rskelley9,Ruby,3,7,0,0,1
-20.67414,24.448362,rskelley9,Ruby,3,3,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,3,0,0,0
-22.654554,-11.008289,rskelley9,Python,3,9,1,0,0
-20.67414,24.448362,rskelley9,Ruby,3,1,0,1,0
-22.795391,-10.455192,rskelley9,JavaScript,3,20,1,0,0
-22.899208,-11.201023,rskelley9,JavaScript,3,1,0,0,0
-22.896584,-11.987172,rskelley9,Ruby,3,33,1,0,1
-22.931665,-11.280359,rskelley9,Ruby,3,97,2,2,0
-22.52866,-2.504349,rskelley9,JavaScript,3,8,0,0,0
9.008603,-18.27886,rskelley9,Ruby,1,9,0,0,0
9.825769,22.347277,rskelley9,Ruby,1,1,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,3,0,0,0
-12.129371,6.5573583,rskelley9,JavaScript,3,62,1,0,0
-22.857334,-12.0972185,rskelley9,Python,3,17,1,0,0
-22.923634,-14.51131,rskelley9,Ruby,3,3,1,0,0
-22.402647,-3.7964199,rskelley9,Ruby,3,10,0,0,0
-22.770935,-11.395333,rskelley9,Ruby,3,30,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,2,0,0,0
7.5585146,22.75556,rskelley9,Ruby,1,1,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,8,1,0,0
-22.905617,-12.997954,rskelley9,Ruby,3,196,1,0,1
-22.185589,1.9439447,rskelley9,Ruby,3,14,0,0,0
-22.414104,-2.7438805,rskelley9,JavaScript,3,248,0,0,1
9.147953,-10.414297,rskelley9,Ruby,1,8,0,0,1
-22.581257,-6.180846,rskelley9,Ruby,3,1,0,0,0
-20.67414,24.448362,rskelley9,Ruby,3,1,0,1,0
-20.67414,24.448362,rskelley9,Ruby,3,11,0,0,0
-22.492533,0.47735196,rskelley9,Ruby,3,5,0,0,0
-22.771996,-7.9386263,rskelley9,Ruby,3,45,1,0,1
-10.999099,23.395288,rskelley9,JavaScript,3,49,1,0,1
-20.37406,24.146923,Sabiullah,Python,2,21,0,0,0
-22.323605,-5.7295547,Sabiullah,Python,0,9,0,0,0
19.553047,22.192276,Sabiullah,Jupyter Notebook,2,15,0,0,0
-20.67414,24.448362,Sabiullah,Jupyter Notebook,2,5,0,0,0
-20.67414,24.448362,Sabiullah,Jupyter Notebook,2,13,0,0,0
17.661224,22.417044,Sabiullah,Jupyter Notebook,2,6,0,0,0
-20.67414,24.448362,Sabiullah,Python,2,10,0,0,0
7.747877,-5.595802,sachin9921,Jupyter Notebook,1,1,0,0,0
16.583763,1.4329718,sachin9921,JavaScript,1,6,0,0,0
-22.339947,-5.2430987,sachin9921,Jupyter Notebook,3,5,0,0,0
-22.97465,-14.654216,sachsac,Jupyter Notebook,3,14,1,1,0
18.748909,-15.261162,sachsac,Jupyter Notebook,1,5,1,0,0
15.577804,-16.403137,sachsac,Jupyter Notebook,1,27,1,0,0
-22.802471,-14.574876,sachsac,Jupyter Notebook,3,12,3,1,0
10.223159,-7.827579,sachsac,Jupyter Notebook,1,2,0,0,0
-22.79489,-10.869558,sachsac,Jupyter Notebook,3,15,1,0,0
8.213262,-12.8992,saifsweelam,SCSS,1,29,0,0,0
15.233443,-12.360174,saifsweelam,Java,1,6,0,0,0
15.615774,-6.59209,saifsweelam,HTML,1,1,1,0,0
-20.67414,24.448362,saifsweelam,CSS,3,11,1,0,0
17.223928,22.174755,saifsweelam,Python,1,13,1,0,0
12.699547,-1.390128,saifsweelam,Shell,1,2,0,0,0
3.1325772,-7.7678533,saifsweelam,JavaScript,1,10,0,0,0
16.137281,22.079628,saifsweelam,Python,1,9,0,0,0
-11.228882,23.786095,saifsweelam,HTML,3,33,0,0,0
17.56544,22.1387,saifsweelam,C,1,6,0,0,0
3.377911,-14.67488,saifsweelam,Python,1,124,0,0,0
7.3678865,-4.770309,saifsweelam,JavaScript,1,22,0,0,0
21.559511,21.738792,saifsweelam,Jupyter Notebook,1,1,0,0,0
6.9179068,-10.307039,saifsweelam,C#,1,35,3,1,0
-22.53122,-4.511178,saifsweelam,Java,3,20,0,0,0
14.4820595,-8.561072,saifsweelam,C++,1,14,0,0,0
11.273096,-6.2758164,saifsweelam,CSS,1,3,1,0,0
-20.67414,24.448362,saifsweelam,Java,3,2,0,0,0
-22.983343,-13.391334,saifsweelam,JavaScript,3,4,0,0,0
8.014607,22.656199,saifsweelam,HTML,1,3,0,0,0
6.2185273,22.802801,saifsweelam,JavaScript,1,5,0,0,0
-22.471163,-3.0437167,saifsweelam,Python,3,22,1,0,1
9.066571,-7.544723,saifsweelam,JavaScript,1,20,0,0,0
18.580015,21.985224,saifsweelam,TeX,1,5,1,0,0
13.451025,22.157787,saifsweelam,CSS,1,3,1,0,0
-20.67414,24.448362,saifsweelam,HTML,3,24,1,0,0
-20.67414,24.448362,saifsweelam,TypeScript,3,3,1,0,0
6.374535,22.64571,saifsweelam,HTML,1,3,0,0,0
10.834619,22.396204,saifsweelam,TypeScript,1,16,0,0,0
12.318443,22.223236,saifsweelam,TypeScript,1,3,1,0,0
13.115835,22.419989,saifsweelam,Python,1,2,1,0,0
6.205416,-7.3393316,saifsweelam,JavaScript,1,1,1,0,0
7.571372,-5.8411064,Saim22Ahmed,Dart,2,10,0,0,0
-6.8298955,-9.882351,Saim22Ahmed,HTML,0,17,0,0,0
13.469451,-13.449303,Saim22Ahmed,Solidity,0,3,0,0,0
9.827967,-8.846595,Saim22Ahmed,Dart,2,18,0,0,0
11.559223,-10.244503,Saim22Ahmed,Dart,2,16,0,0,0
8.675431,-13.709029,sanchezjuanmanuel93,C#,1,40,0,0,0
-20.67414,24.448362,sanchezjuanmanuel93,HTML,3,2,0,0,0
6.8371344,-6.7869587,sanchezjuanmanuel93,TypeScript,1,14,0,0,0
-22.447447,-4.7302155,sanchezjuanmanuel93,Prolog,3,13,0,1,0
-24.395134,-3.715355,sanchezjuanmanuel93,PHP,3,2,0,0,0
-20.986137,24.611391,sanchezjuanmanuel93,ASP,3,1,0,0,0
-20.67414,24.448362,sanchezjuanmanuel93,PHP,3,47,0,0,0
6.2185273,22.802801,sanchezjuanmanuel93,PHP,1,2,0,0,0
6.7673144,-9.982319,sanchezjuanmanuel93,JavaScript,1,136,0,0,1
-22.84816,24.175926,sanchezjuanmanuel93,xBase,3,16,0,1,0
14.750753,-7.0393896,sanchezjuanmanuel93,HTML,1,14,0,1,0
-22.78017,-5.0899343,sanchezjuanmanuel93,JavaScript,3,39,0,0,0
15.278093,-7.6298456,sanchezjuanmanuel93,Java,1,16,0,0,0
9.337245,22.7125,sanchezjuanmanuel93,Python,1,6,0,0,0
9.766393,22.765858,sanchezjuanmanuel93,Java,1,1,0,0,0
-22.804264,-5.9664884,sanchezjuanmanuel93,Java,3,1,0,0,0
-15.456485,23.741863,sanchezjuanmanuel93,JavaScript,3,1,0,0,0
15.117394,-11.2152,sanchezjuanmanuel93,Java,1,4,0,0,0
7.0980144,-3.711943,sanchezjuanmanuel93,JavaScript,1,38,0,0,1
15.2283,-3.5417924,sanchezjuanmanuel93,JavaScript,1,12,0,0,0
9.715627,-9.635114,sanchezjuanmanuel93,JavaScript,1,5,0,0,1
10.854947,-7.3130083,sanchezjuanmanuel93,JavaScript,1,10,0,0,1
16.720613,-12.281954,sandestiny,Jupyter Notebook,1,3,2,0,0
-21.842218,-9.196515,sandestiny,Jupyter Notebook,3,4,1,0,0
3.0221226,-14.272979,sandestiny,Jupyter Notebook,1,5,1,0,0
14.901478,-11.637444,sandestiny,Jupyter Notebook,1,3,1,0,0
23.284111,-0.48486212,sandestiny,Jupyter Notebook,1,4,2,0,0
7.8181415,-12.672869,sandestiny,Jupyter Notebook,1,2,1,0,0
4.989187,-1.1083549,sandestiny,Jupyter Notebook,1,4,1,0,0
7.586674,-7.3583336,sandestiny,Jupyter Notebook,1,2,1,0,0
21.017015,-1.6043617,sandestiny,Jupyter Notebook,1,4,0,0,0
15.800706,-10.39883,sandestiny,Jupyter Notebook,1,3,1,0,0
5.90651,-9.401592,sandestiny,Jupyter Notebook,1,3,1,0,0
7.117987,-13.655344,sandestiny,Jupyter Notebook,1,3,0,0,0
18.591425,-9.395551,sandestiny,Jupyter Notebook,1,3,1,0,0
18.267048,-4.6146708,SaraKhamisMostafa,HTML,0,14,4,0,0
13.376938,-4.2565246,SaraKhamisMostafa,HTML,0,13,2,0,0
-20.67414,24.448362,SaraKhamisMostafa,HTML,2,1,4,0,0
-11.417979,-1.8993684,SaraKhamisMostafa,HTML,0,3,2,0,0
-22.492533,0.47735196,SaraKhamisMostafa,Java,0,1,1,0,0
-20.67414,24.448362,SaraKhamisMostafa,Python,0,2,0,0,0
12.38791,-12.606035,SaraKhamisMostafa,JavaScript,0,15,1,0,0
14.6086445,-15.361662,SaraKhamisMostafa,CSS,0,10,1,0,0
15.107474,22.544552,SaraKhamisMostafa,HTML,2,1,3,0,0
-22.975527,-10.318365,SaraKhamisMostafa,Python,0,15,2,0,0
-22.88368,-6.308038,SaraKhamisMostafa,Python,0,7,1,0,0
-20.67414,24.448362,SaraKhamisMostafa,HTML,2,1,4,0,0
-12.741213,-12.262449,SaraKhamisMostafa,Python,0,12,3,0,0
-20.67414,24.448362,SaraKhamisMostafa,HTML,2,1,3,0,0
-20.67414,24.448362,SaraKhamisMostafa,JavaScript,2,2,3,0,0
13.323398,22.577644,SaraKhamisMostafa,JavaScript,2,3,4,0,0
4.470958,-4.1603007,SaraKhamisMostafa,HTML,0,2,2,0,0
-20.67414,24.448362,SaraKhamisMostafa,Python,0,1,1,0,0
-20.67414,24.448362,SaraKhamisMostafa,Python,0,1,2,0,0
14.652356,-9.454725,SaraKhamisMostafa,HTML,0,5,5,0,0
5.576129,22.799088,SaraKhamisMostafa,Python,2,2,2,0,0
-20.67414,24.448362,SaraKhamisMostafa,HTML,2,8,4,0,0
-16.105137,24.394838,SaraKhamisMostafa,HTML,2,1,2,0,0
-12.580309,-4.629105,SaraKhamisMostafa,CSS,0,5,5,0,0
-11.318003,24.177475,SaraKhamisMostafa,Python,0,8,4,0,0
-22.618525,-9.375471,SaraKhamisMostafa,Python,0,1,3,0,0
21.0967,21.871956,SaraKhamisMostafa,Python,2,2,1,0,0
-16.503607,-10.742646,SaraKhamisMostafa,HTML,0,10,4,0,0
16.890303,21.804783,sathamhussain7,Jupyter Notebook,1,2,0,0,0
8.78042,22.47091,sathamhussain7,Jupyter Notebook,1,4,0,0,0
20.256649,22.258408,sathamhussain7,Jupyter Notebook,1,10,0,0,0
-20.67414,24.448362,sathamhussain7,Jupyter Notebook,3,2,0,0,0
-20.67414,24.448362,sathamhussain7,Jupyter Notebook,3,2,0,0,0
-20.67414,24.448362,sathamhussain7,Jupyter Notebook,3,2,0,0,0
-9.550958,23.709091,sathamhussain7,Jupyter Notebook,3,2,0,0,0
22.452942,21.696852,sathamhussain7,Jupyter Notebook,1,2,0,0,0
-20.67414,24.448362,sathamhussain7,Jupyter Notebook,3,2,0,0,0
-20.67414,24.448362,sathamhussain7,Jupyter Notebook,3,4,0,0,0
-20.67414,24.448362,sathamhussain7,Jupyter Notebook,3,8,0,0,0
-20.67414,24.448362,sathamhussain7,Jupyter Notebook,3,2,0,0,0
14.417723,-6.1957955,Sathramlokesh,Jupyter Notebook,0,2,0,0,0
-18.907001,24.627928,Sathramlokesh,Jupyter Notebook,2,2,0,0,0
-22.773638,-8.9955635,Sathramlokesh,SCSS,0,14,0,0,1
-20.67414,24.448362,Sathramlokesh,Jupyter Notebook,2,2,0,0,0
-20.67414,24.448362,Sathramlokesh,Jupyter Notebook,2,1,0,0,0
-22.492533,0.47735196,Sathramlokesh,Jupyter Notebook,0,3,0,0,0
-22.62528,-9.849859,Sathramlokesh,Jupyter Notebook,0,7,0,0,0
-22.627934,-6.493968,sdsantiagodiez,Python,3,88,0,0,1
18.651943,-17.331821,sdsantiagodiez,Python,1,27,0,0,1
-20.67414,24.448362,sdsantiagodiez,TeX,3,199,0,0,1
19.699701,21.857744,sdsantiagodiez,Jupyter Notebook,1,6,1,0,0
-22.835854,-12.44459,sdsantiagodiez,Python,3,116,0,0,1
-18.668432,24.402498,sdsantiagodiez,C#,3,3,0,0,0
-20.67414,24.448362,sdsantiagodiez,C#,3,686,0,0,0
15.536115,-17.275227,sdsantiagodiez,Python,1,222,0,1,1
-20.67414,24.448362,sdsantiagodiez,Python,3,43,0,0,0
18.405853,-9.413091,SenZmaKi,JavaScript,0,19,0,0,0
-22.238543,0.7138384,SenZmaKi,Python,0,12,0,0,0
-22.73427,-9.090661,SenZmaKi,Jupyter Notebook,0,23,2,0,0
